SampleRun0,,,SampleRun1,,,SampleRun2,,,SampleRun3,,,SampleRun4,,,SampleRun5,,,SampleRun6,,,SampleRun7,,,SampleRun8,,,SampleRun9,,,SampleRun10,,,SampleRun11,,,SampleRun12,,,SampleRun13,,,SampleRun14,,,SampleRun15,,,SampleRun16,,,SampleRun17,,,SampleRun18,,,SampleRun19,,,SampleRun20,,,SampleRun21,,,SampleRun22,,,SampleRun23,,,SampleRun24,,,SampleRun25,,,SampleRun26,,,SampleRun27,,,SampleRun28,,,SampleRun29,,,SampleRun30,,,SampleRun31,,,SampleRun32,,,SampleRun33,,,SampleRun34,,,SampleRun35,,,SampleRun36,,,SampleRun37,,,SampleRun38,,,SampleRun39,,,SampleRun40,,,SampleRun41,,,SampleRun42,,,SampleRun43,,,SampleRun44,,,SampleRun45,,,SampleRun46,,,SampleRun47,,,SampleRun48,,,SampleRun49,,,
Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,Epoch,At,Ag,,EpochNo,Average At, Average Ag, for HiddenNodes = 1; Momentum = 0.4; LearningRate = 0.07
10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,,10,=AVERAGE(B13;E13;H13;K13;N13;Q13;T13;W13;Z13;AC13;AF13;AI13;AL13;AO13;AR13;AU13;AX13;BA13;BD13;BG13;BJ13;BM13;BP13;BS13;BV13;BY13;CB13;CE13;CH13;CK13;CN13;CQ13;CT13;CW13;CZ13;DC13;DF13;DI13;DL13;DO13;DR13;DU13;DX13;EA13;ED13;EG13;EJ13;EM13;EP13;ES13),=AVERAGE(C13;F13;I13;L13;O13;R13;U13;X13;AA13;AD13;AG13;AJ13;AM13;AP13;AS13;AV13;AY13;BB13;BE13;BH13;BK13;BN13;BQ13;BT13;BW13;BZ13;CC13;CF13;CI13;CL13;CO13;CR13;CU13;CX13;DA13;DD13;DG13;DJ13;DM13;DP13;DS13;DV13;DY13;EB13;EE13;EH13;EK13;EN13;EQ13;ET13)
11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,11,0.0,0.0,,11,=AVERAGE(B14;E14;H14;K14;N14;Q14;T14;W14;Z14;AC14;AF14;AI14;AL14;AO14;AR14;AU14;AX14;BA14;BD14;BG14;BJ14;BM14;BP14;BS14;BV14;BY14;CB14;CE14;CH14;CK14;CN14;CQ14;CT14;CW14;CZ14;DC14;DF14;DI14;DL14;DO14;DR14;DU14;DX14;EA14;ED14;EG14;EJ14;EM14;EP14;ES14),=AVERAGE(C14;F14;I14;L14;O14;R14;U14;X14;AA14;AD14;AG14;AJ14;AM14;AP14;AS14;AV14;AY14;BB14;BE14;BH14;BK14;BN14;BQ14;BT14;BW14;BZ14;CC14;CF14;CI14;CL14;CO14;CR14;CU14;CX14;DA14;DD14;DG14;DJ14;DM14;DP14;DS14;DV14;DY14;EB14;EE14;EH14;EK14;EN14;EQ14;ET14)
12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,12,0.0,0.0,,12,=AVERAGE(B15;E15;H15;K15;N15;Q15;T15;W15;Z15;AC15;AF15;AI15;AL15;AO15;AR15;AU15;AX15;BA15;BD15;BG15;BJ15;BM15;BP15;BS15;BV15;BY15;CB15;CE15;CH15;CK15;CN15;CQ15;CT15;CW15;CZ15;DC15;DF15;DI15;DL15;DO15;DR15;DU15;DX15;EA15;ED15;EG15;EJ15;EM15;EP15;ES15),=AVERAGE(C15;F15;I15;L15;O15;R15;U15;X15;AA15;AD15;AG15;AJ15;AM15;AP15;AS15;AV15;AY15;BB15;BE15;BH15;BK15;BN15;BQ15;BT15;BW15;BZ15;CC15;CF15;CI15;CL15;CO15;CR15;CU15;CX15;DA15;DD15;DG15;DJ15;DM15;DP15;DS15;DV15;DY15;EB15;EE15;EH15;EK15;EN15;EQ15;ET15)
13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,13,0.0,0.0,,13,=AVERAGE(B16;E16;H16;K16;N16;Q16;T16;W16;Z16;AC16;AF16;AI16;AL16;AO16;AR16;AU16;AX16;BA16;BD16;BG16;BJ16;BM16;BP16;BS16;BV16;BY16;CB16;CE16;CH16;CK16;CN16;CQ16;CT16;CW16;CZ16;DC16;DF16;DI16;DL16;DO16;DR16;DU16;DX16;EA16;ED16;EG16;EJ16;EM16;EP16;ES16),=AVERAGE(C16;F16;I16;L16;O16;R16;U16;X16;AA16;AD16;AG16;AJ16;AM16;AP16;AS16;AV16;AY16;BB16;BE16;BH16;BK16;BN16;BQ16;BT16;BW16;BZ16;CC16;CF16;CI16;CL16;CO16;CR16;CU16;CX16;DA16;DD16;DG16;DJ16;DM16;DP16;DS16;DV16;DY16;EB16;EE16;EH16;EK16;EN16;EQ16;ET16)
14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,14,0.0,0.0,,14,=AVERAGE(B17;E17;H17;K17;N17;Q17;T17;W17;Z17;AC17;AF17;AI17;AL17;AO17;AR17;AU17;AX17;BA17;BD17;BG17;BJ17;BM17;BP17;BS17;BV17;BY17;CB17;CE17;CH17;CK17;CN17;CQ17;CT17;CW17;CZ17;DC17;DF17;DI17;DL17;DO17;DR17;DU17;DX17;EA17;ED17;EG17;EJ17;EM17;EP17;ES17),=AVERAGE(C17;F17;I17;L17;O17;R17;U17;X17;AA17;AD17;AG17;AJ17;AM17;AP17;AS17;AV17;AY17;BB17;BE17;BH17;BK17;BN17;BQ17;BT17;BW17;BZ17;CC17;CF17;CI17;CL17;CO17;CR17;CU17;CX17;DA17;DD17;DG17;DJ17;DM17;DP17;DS17;DV17;DY17;EB17;EE17;EH17;EK17;EN17;EQ17;ET17)
15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,15,0.0,0.0,,15,=AVERAGE(B18;E18;H18;K18;N18;Q18;T18;W18;Z18;AC18;AF18;AI18;AL18;AO18;AR18;AU18;AX18;BA18;BD18;BG18;BJ18;BM18;BP18;BS18;BV18;BY18;CB18;CE18;CH18;CK18;CN18;CQ18;CT18;CW18;CZ18;DC18;DF18;DI18;DL18;DO18;DR18;DU18;DX18;EA18;ED18;EG18;EJ18;EM18;EP18;ES18),=AVERAGE(C18;F18;I18;L18;O18;R18;U18;X18;AA18;AD18;AG18;AJ18;AM18;AP18;AS18;AV18;AY18;BB18;BE18;BH18;BK18;BN18;BQ18;BT18;BW18;BZ18;CC18;CF18;CI18;CL18;CO18;CR18;CU18;CX18;DA18;DD18;DG18;DJ18;DM18;DP18;DS18;DV18;DY18;EB18;EE18;EH18;EK18;EN18;EQ18;ET18)
16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,16,0.0,0.0,,16,=AVERAGE(B19;E19;H19;K19;N19;Q19;T19;W19;Z19;AC19;AF19;AI19;AL19;AO19;AR19;AU19;AX19;BA19;BD19;BG19;BJ19;BM19;BP19;BS19;BV19;BY19;CB19;CE19;CH19;CK19;CN19;CQ19;CT19;CW19;CZ19;DC19;DF19;DI19;DL19;DO19;DR19;DU19;DX19;EA19;ED19;EG19;EJ19;EM19;EP19;ES19),=AVERAGE(C19;F19;I19;L19;O19;R19;U19;X19;AA19;AD19;AG19;AJ19;AM19;AP19;AS19;AV19;AY19;BB19;BE19;BH19;BK19;BN19;BQ19;BT19;BW19;BZ19;CC19;CF19;CI19;CL19;CO19;CR19;CU19;CX19;DA19;DD19;DG19;DJ19;DM19;DP19;DS19;DV19;DY19;EB19;EE19;EH19;EK19;EN19;EQ19;ET19)
17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,17,0.0,0.0,,17,=AVERAGE(B20;E20;H20;K20;N20;Q20;T20;W20;Z20;AC20;AF20;AI20;AL20;AO20;AR20;AU20;AX20;BA20;BD20;BG20;BJ20;BM20;BP20;BS20;BV20;BY20;CB20;CE20;CH20;CK20;CN20;CQ20;CT20;CW20;CZ20;DC20;DF20;DI20;DL20;DO20;DR20;DU20;DX20;EA20;ED20;EG20;EJ20;EM20;EP20;ES20),=AVERAGE(C20;F20;I20;L20;O20;R20;U20;X20;AA20;AD20;AG20;AJ20;AM20;AP20;AS20;AV20;AY20;BB20;BE20;BH20;BK20;BN20;BQ20;BT20;BW20;BZ20;CC20;CF20;CI20;CL20;CO20;CR20;CU20;CX20;DA20;DD20;DG20;DJ20;DM20;DP20;DS20;DV20;DY20;EB20;EE20;EH20;EK20;EN20;EQ20;ET20)
18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,18,0.0,0.0,,18,=AVERAGE(B21;E21;H21;K21;N21;Q21;T21;W21;Z21;AC21;AF21;AI21;AL21;AO21;AR21;AU21;AX21;BA21;BD21;BG21;BJ21;BM21;BP21;BS21;BV21;BY21;CB21;CE21;CH21;CK21;CN21;CQ21;CT21;CW21;CZ21;DC21;DF21;DI21;DL21;DO21;DR21;DU21;DX21;EA21;ED21;EG21;EJ21;EM21;EP21;ES21),=AVERAGE(C21;F21;I21;L21;O21;R21;U21;X21;AA21;AD21;AG21;AJ21;AM21;AP21;AS21;AV21;AY21;BB21;BE21;BH21;BK21;BN21;BQ21;BT21;BW21;BZ21;CC21;CF21;CI21;CL21;CO21;CR21;CU21;CX21;DA21;DD21;DG21;DJ21;DM21;DP21;DS21;DV21;DY21;EB21;EE21;EH21;EK21;EN21;EQ21;ET21)
19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,19,0.0,0.0,,19,=AVERAGE(B22;E22;H22;K22;N22;Q22;T22;W22;Z22;AC22;AF22;AI22;AL22;AO22;AR22;AU22;AX22;BA22;BD22;BG22;BJ22;BM22;BP22;BS22;BV22;BY22;CB22;CE22;CH22;CK22;CN22;CQ22;CT22;CW22;CZ22;DC22;DF22;DI22;DL22;DO22;DR22;DU22;DX22;EA22;ED22;EG22;EJ22;EM22;EP22;ES22),=AVERAGE(C22;F22;I22;L22;O22;R22;U22;X22;AA22;AD22;AG22;AJ22;AM22;AP22;AS22;AV22;AY22;BB22;BE22;BH22;BK22;BN22;BQ22;BT22;BW22;BZ22;CC22;CF22;CI22;CL22;CO22;CR22;CU22;CX22;DA22;DD22;DG22;DJ22;DM22;DP22;DS22;DV22;DY22;EB22;EE22;EH22;EK22;EN22;EQ22;ET22)
20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,20,0.0,0.0,,20,=AVERAGE(B23;E23;H23;K23;N23;Q23;T23;W23;Z23;AC23;AF23;AI23;AL23;AO23;AR23;AU23;AX23;BA23;BD23;BG23;BJ23;BM23;BP23;BS23;BV23;BY23;CB23;CE23;CH23;CK23;CN23;CQ23;CT23;CW23;CZ23;DC23;DF23;DI23;DL23;DO23;DR23;DU23;DX23;EA23;ED23;EG23;EJ23;EM23;EP23;ES23),=AVERAGE(C23;F23;I23;L23;O23;R23;U23;X23;AA23;AD23;AG23;AJ23;AM23;AP23;AS23;AV23;AY23;BB23;BE23;BH23;BK23;BN23;BQ23;BT23;BW23;BZ23;CC23;CF23;CI23;CL23;CO23;CR23;CU23;CX23;DA23;DD23;DG23;DJ23;DM23;DP23;DS23;DV23;DY23;EB23;EE23;EH23;EK23;EN23;EQ23;ET23)
21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,21,0.0,0.0,,21,=AVERAGE(B24;E24;H24;K24;N24;Q24;T24;W24;Z24;AC24;AF24;AI24;AL24;AO24;AR24;AU24;AX24;BA24;BD24;BG24;BJ24;BM24;BP24;BS24;BV24;BY24;CB24;CE24;CH24;CK24;CN24;CQ24;CT24;CW24;CZ24;DC24;DF24;DI24;DL24;DO24;DR24;DU24;DX24;EA24;ED24;EG24;EJ24;EM24;EP24;ES24),=AVERAGE(C24;F24;I24;L24;O24;R24;U24;X24;AA24;AD24;AG24;AJ24;AM24;AP24;AS24;AV24;AY24;BB24;BE24;BH24;BK24;BN24;BQ24;BT24;BW24;BZ24;CC24;CF24;CI24;CL24;CO24;CR24;CU24;CX24;DA24;DD24;DG24;DJ24;DM24;DP24;DS24;DV24;DY24;EB24;EE24;EH24;EK24;EN24;EQ24;ET24)
22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,22,0.0,0.0,,22,=AVERAGE(B25;E25;H25;K25;N25;Q25;T25;W25;Z25;AC25;AF25;AI25;AL25;AO25;AR25;AU25;AX25;BA25;BD25;BG25;BJ25;BM25;BP25;BS25;BV25;BY25;CB25;CE25;CH25;CK25;CN25;CQ25;CT25;CW25;CZ25;DC25;DF25;DI25;DL25;DO25;DR25;DU25;DX25;EA25;ED25;EG25;EJ25;EM25;EP25;ES25),=AVERAGE(C25;F25;I25;L25;O25;R25;U25;X25;AA25;AD25;AG25;AJ25;AM25;AP25;AS25;AV25;AY25;BB25;BE25;BH25;BK25;BN25;BQ25;BT25;BW25;BZ25;CC25;CF25;CI25;CL25;CO25;CR25;CU25;CX25;DA25;DD25;DG25;DJ25;DM25;DP25;DS25;DV25;DY25;EB25;EE25;EH25;EK25;EN25;EQ25;ET25)
23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,23,0.0,0.0,,23,=AVERAGE(B26;E26;H26;K26;N26;Q26;T26;W26;Z26;AC26;AF26;AI26;AL26;AO26;AR26;AU26;AX26;BA26;BD26;BG26;BJ26;BM26;BP26;BS26;BV26;BY26;CB26;CE26;CH26;CK26;CN26;CQ26;CT26;CW26;CZ26;DC26;DF26;DI26;DL26;DO26;DR26;DU26;DX26;EA26;ED26;EG26;EJ26;EM26;EP26;ES26),=AVERAGE(C26;F26;I26;L26;O26;R26;U26;X26;AA26;AD26;AG26;AJ26;AM26;AP26;AS26;AV26;AY26;BB26;BE26;BH26;BK26;BN26;BQ26;BT26;BW26;BZ26;CC26;CF26;CI26;CL26;CO26;CR26;CU26;CX26;DA26;DD26;DG26;DJ26;DM26;DP26;DS26;DV26;DY26;EB26;EE26;EH26;EK26;EN26;EQ26;ET26)
